BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	source_name	treatment	group
SAMN13633924	SRR10741158	2020-09-01T17:05:01Z	2019-12-19T17:02:27Z	15385347	1538534700	0	100	490		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741158/SRR10741158.lite.1	SRX7416698		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863494	simple	9606	Homo sapiens	GSM4225684							no					GEO	SRA1014458		public	F8E3801351B02C2169B14EFF75CC8357	04A9E5A7BF59F2840BE93F5B8DABB2CF	13633924	SW4ODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863494	GSM4225684	SW48	CRC cell line	ODC (vemurafenib, crenolanib)	SW48.ODC..vemurafenib..crenolanib.
SAMN13633924	SRR10741159	2020-09-01T17:05:01Z	2019-12-19T17:02:48Z	12085334	1208533400	0	100	378		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10741/SRR10741159/SRR10741159.lite.1	SRX7416698		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863494	simple	9606	Homo sapiens	GSM4225684							no					GEO	SRA1014458		public	11B1052D3E038721051FDCB605524D98	D75BA3FC43170801760286FC143911A3	13633924	SW4ODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863494	GSM4225684	SW48	CRC cell line	ODC (vemurafenib, crenolanib)	SW48.ODC..vemurafenib..crenolanib.
SAMN13633926	SRR10741156	2020-09-01T17:05:01Z	2019-12-19T17:02:47Z	15167468	1516746800	0	100	479		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741156/SRR10741156.lite.1	SRX7416697		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863493	simple	9606	Homo sapiens	GSM4225683							no					GEO	SRA1014458		public	3528D92294C338F5FAF40A547F73B6EF	D4B05A8FF745D7C279566C4C4DDABF20	13633926	SW4CTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863493	GSM4225683	SW48	CRC cell line	CTRL	SW48.CTRL
SAMN13633926	SRR10741157	2020-09-01T17:05:01Z	2019-12-19T17:02:43Z	11679157	1167915700	0	100	363		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741157/SRR10741157.lite.1	SRX7416697		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863493	simple	9606	Homo sapiens	GSM4225683							no					GEO	SRA1014458		public	06DB7882CD54C0A2F3537C44196A249A	820885BD6B06D810796074F29CFC8C50	13633926	SW4CTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863493	GSM4225683	SW48	CRC cell line	CTRL	SW48.CTRL
SAMN13633928	SRR10741154	2020-09-01T17:05:01Z	2019-12-19T17:00:56Z	12587019	1258701900	0	100	401		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741154/SRR10741154.lite.1	SRX7416696		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863503	simple	9606	Homo sapiens	GSM4225682							no					GEO	SRA1014458		public	6DAE54DD43971387A0EA066F6BE14B5D	65477AE9345067F890D8ACAD0A748598	13633928	SW4CTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863503	GSM4225682	SW48	CRC cell line	CTRL	SW48.CTRL
SAMN13633928	SRR10741155	2020-09-01T17:05:01Z	2019-12-19T17:02:44Z	9662520	966252000	0	100	303		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741155/SRR10741155.lite.1	SRX7416696		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863503	simple	9606	Homo sapiens	GSM4225682							no					GEO	SRA1014458		public	718B9ABE496C4CC3E73D289506749A9A	D2375664AB099C0447407B05AB7A9E46	13633928	SW4CTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863503	GSM4225682	SW48	CRC cell line	CTRL	SW48.CTRL
SAMN13633930	SRR10741152	2020-09-01T17:05:01Z	2019-12-19T17:04:31Z	15371937	1537193700	0	100	492		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741152/SRR10741152.lite.1	SRX7416695		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863492	simple	9606	Homo sapiens	GSM4225681							no					GEO	SRA1014458		public	E08CBEA387384718556B542017B191C8	E8E582C728D7B929E8528FF95438B795	13633930	LSODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863492	GSM4225681	LS174T	CRC cell line	ODC (regorafenib, GDC-0994)	LS174T.ODC..regorafenib..GDC.0994.
SAMN13633930	SRR10741153	2020-09-01T17:05:01Z	2019-12-19T17:00:53Z	11964342	1196434200	0	100	379		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10741/SRR10741153/SRR10741153.lite.1	SRX7416695		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863492	simple	9606	Homo sapiens	GSM4225681							no					GEO	SRA1014458		public	A7078FBF07AC86686C7ABCA3DBBCCB6C	8CBBBB81208BB25D1019388C85FBE711	13633930	LSODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863492	GSM4225681	LS174T	CRC cell line	ODC (regorafenib, GDC-0994)	LS174T.ODC..regorafenib..GDC.0994.
SAMN13633932	SRR10741150	2020-09-01T17:05:01Z	2019-12-19T17:03:06Z	14475861	1447586100	0	100	456		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741150/SRR10741150.lite.1	SRX7416694		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863490	simple	9606	Homo sapiens	GSM4225680							no					GEO	SRA1014458		public	5E8FCF05B9D20075037875E91129F694	FB3014304C58D4D0DE91DED3202F2F19	13633932	LSODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863490	GSM4225680	LS174T	CRC cell line	ODC (regorafenib, GDC-0994)	LS174T.ODC..regorafenib..GDC.0994.
SAMN13633932	SRR10741151	2020-09-01T17:05:01Z	2019-12-19T17:03:20Z	11288660	1128866000	0	100	350		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741151/SRR10741151.lite.1	SRX7416694		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863490	simple	9606	Homo sapiens	GSM4225680							no					GEO	SRA1014458		public	BFCE8BF8329702DCFD25919DB6077C3F	DC41C4BA25F8B1DC75112A310410AE55	13633932	LSODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863490	GSM4225680	LS174T	CRC cell line	ODC (regorafenib, GDC-0994)	LS174T.ODC..regorafenib..GDC.0994.
SAMN13633934	SRR10741148	2020-09-01T17:05:01Z	2019-12-19T17:01:01Z	13604216	1360421600	0	100	430		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741148/SRR10741148.lite.1	SRX7416693		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863489	simple	9606	Homo sapiens	GSM4225679							no					GEO	SRA1014458		public	0454FF900D9395ABC286C3C313CC2E43	9AC16D74F4403283B4A00348FE7202EF	13633934	LSCTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863489	GSM4225679	LS174T	CRC cell line	CTRL	LS174T.CTRL
SAMN13633934	SRR10741149	2020-09-01T17:05:01Z	2019-12-19T17:00:33Z	10643970	1064397000	0	100	332		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10741/SRR10741149/SRR10741149.lite.1	SRX7416693		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863489	simple	9606	Homo sapiens	GSM4225679							no					GEO	SRA1014458		public	EB7A77B716012E3A27A7ECC592995DE0	2D286792ECE646CA41E367113D395206	13633934	LSCTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863489	GSM4225679	LS174T	CRC cell line	CTRL	LS174T.CTRL
SAMN13633936	SRR10741146	2020-09-01T17:05:01Z	2019-12-19T17:00:25Z	15329951	1532995100	0	100	488		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741146/SRR10741146.lite.1	SRX7416692		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863488	simple	9606	Homo sapiens	GSM4225678							no					GEO	SRA1014458		public	AF3741A7CE5B3B02D0C8FB0B72B69190	F08A3677C7514FCF8B77055713297B89	13633936	LSCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863488	GSM4225678	LS174T	CRC cell line	CTRL	LS174T.CTRL
SAMN13633936	SRR10741147	2020-09-01T17:05:01Z	2019-12-19T17:00:34Z	11135157	1113515700	0	100	350		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR010/741/SRR10741147/SRR10741147.lite.1	SRX7416692		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863488	simple	9606	Homo sapiens	GSM4225678							no					GEO	SRA1014458		public	EB76524222C5ADDC0AC0895789BE08EA	B4015F53D188D21BF959C44C45E97E1D	13633936	LSCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863488	GSM4225678	LS174T	CRC cell line	CTRL	LS174T.CTRL
SAMN13633937	SRR10741144	2020-09-01T17:05:01Z	2019-12-19T17:01:52Z	14348032	1434803200	0	100	456		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741144/SRR10741144.lite.1	SRX7416691		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863487	simple	9606	Homo sapiens	GSM4225677							no					GEO	SRA1014458		public	1699B07BD9EB2EACFEE689C1AC3DC373	4B121DA62AA70C16464504F0DE95935A	13633937	HTODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863487	GSM4225677	HT29	CRC cell line	ODC (regorafenib, AZD-4547, vatalanib)	HT29.ODC..regorafenib..AZD.4547..vatalanib.
SAMN13633937	SRR10741145	2020-09-01T17:05:01Z	2019-12-19T17:01:52Z	10685987	1068598700	0	100	334		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741145/SRR10741145.lite.1	SRX7416691		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863487	simple	9606	Homo sapiens	GSM4225677							no					GEO	SRA1014458		public	7E621E95230BAF07752D4D165B6C24BF	AC7AE8DE6717C5DC85E410C581BB4B1F	13633937	HTODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863487	GSM4225677	HT29	CRC cell line	ODC (regorafenib, AZD-4547, vatalanib)	HT29.ODC..regorafenib..AZD.4547..vatalanib.
SAMN13633939	SRR10741142	2020-09-01T17:05:01Z	2019-12-19T16:59:53Z	12980660	1298066000	0	100	412		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741142/SRR10741142.lite.1	SRX7416690		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863486	simple	9606	Homo sapiens	GSM4225676							no					GEO	SRA1014458		public	7AA5DD776AB04F95E0761AE924602C7C	5872849717CDD510E9975ED716368015	13633939	HTODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863486	GSM4225676	HT29	CRC cell line	ODC (regorafenib, AZD-4547, vatalanib)	HT29.ODC..regorafenib..AZD.4547..vatalanib.
SAMN13633939	SRR10741143	2020-09-01T17:05:01Z	2019-12-19T17:00:06Z	10284940	1028494000	0	100	324		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741143/SRR10741143.lite.1	SRX7416690		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863486	simple	9606	Homo sapiens	GSM4225676							no					GEO	SRA1014458		public	71447498B40379CAC50A751D5E616E2F	6AE6C109882C884BC5EB4238E00B2831	13633939	HTODC1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863486	GSM4225676	HT29	CRC cell line	ODC (regorafenib, AZD-4547, vatalanib)	HT29.ODC..regorafenib..AZD.4547..vatalanib.
SAMN13633940	SRR10741140	2020-09-01T17:05:01Z	2019-12-19T17:00:01Z	15300962	1530096200	0	100	486		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741140/SRR10741140.lite.1	SRX7416689		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863485	simple	9606	Homo sapiens	GSM4225675							no					GEO	SRA1014458		public	16AAFDEE227C48ECA492A4AD26B2F0D1	04DBAF0EAE4F0A6CA1AEF3412F0A0D02	13633940	HTCTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863485	GSM4225675	HT29	CRC cell line	CTRL	HT29.CTRL
SAMN13633940	SRR10741141	2020-09-01T17:05:01Z	2019-12-19T16:59:32Z	11837553	1183755300	0	100	371		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741141/SRR10741141.lite.1	SRX7416689		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863485	simple	9606	Homo sapiens	GSM4225675							no					GEO	SRA1014458		public	73F4813073B3250D8654F14826BDEFE6	BE76E40485FAA1A67E6F9EF9EA432DED	13633940	HTCTRL2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863485	GSM4225675	HT29	CRC cell line	CTRL	HT29.CTRL
SAMN13633942	SRR10741138	2020-09-01T17:05:01Z	2019-12-19T17:00:35Z	15046754	1504675400	0	100	482		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10741/SRR10741138/SRR10741138.lite.1	SRX7416688		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863483	simple	9606	Homo sapiens	GSM4225674							no					GEO	SRA1014458		public	0DB1A93D859590022EEBF999FFD56D62	0C688C54AE6A9202D7873A2AA834D229	13633942	HTCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863483	GSM4225674	HT29	CRC cell line	CTRL	HT29.CTRL
SAMN13633942	SRR10741139	2020-09-01T17:05:01Z	2019-12-19T16:58:49Z	11051386	1105138600	0	100	348		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/10741/SRR10741139/SRR10741139.lite.1	SRX7416688		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863483	simple	9606	Homo sapiens	GSM4225674							no					GEO	SRA1014458		public	68742EB529605762C56A8C0D88E8B5E0	5E89D794ABF0B3F533A22374E5B01D94	13633942	HTCTRL1	iGE3 Genomics Platform, University of Geneva	9606	SRS5863483	GSM4225674	HT29	CRC cell line	CTRL	HT29.CTRL
SAMN13633944	SRR10741136	2020-09-01T17:05:01Z	2019-12-19T17:00:29Z	14855335	1485533500	0	100	468		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR010/10741/SRR10741136/SRR10741136.lite.1	SRX7416687		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863499	simple	9606	Homo sapiens	GSM4225673							no					GEO	SRA1014458		public	44ACC0DD7F849496276C1EBFD50DC6B1	FAF6D53ACD1AB0B0A173E79726D03BA2	13633944	HCTODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863499	GSM4225673	HCT116	CRC cell line	ODC (regorafenib, vemurafenib, GDC-0994)	HCT116.ODC..regorafenib..vemurafenib..GDC.0994.
SAMN13633944	SRR10741137	2020-09-01T17:05:01Z	2019-12-19T16:59:35Z	11915046	1191504600	0	100	369		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10741/SRR10741137/SRR10741137.lite.1	SRX7416687		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 4000	SRP238240	PRJNA596676	3	596676	SRS5863499	simple	9606	Homo sapiens	GSM4225673							no					GEO	SRA1014458		public	803C73DB8F85BFAD6BEB3AE9C6EA2A6F	D0CB9B36F532B0BA91E29877494E8FDC	13633944	HCTODC2	iGE3 Genomics Platform, University of Geneva	9606	SRS5863499	GSM4225673	HCT116	CRC cell line	ODC (regorafenib, vemurafenib, GDC-0994)	HCT116.ODC..regorafenib..vemurafenib..GDC.0994.
