BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	source_name	treatment	group
SAMN16523117	SRR12883787	2020-10-26T18:42:11Z	2020-10-25T02:47:31Z	32908926	6597324018	32908926	200	2307		https://sra-download.ncbi.nlm.nih.gov/traces/sra80/SRR/012581/SRR12883787	SRX9349661		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572626	simple	9606	Homo sapiens	GSM4850480							no					GEO	SRA1146929		public	781DC584F00F1531532879A323DE16F2	9B01D49C79DCEA8449613C237FAC047C	16523117	OLC47_TLOm1 250 nM azacitidine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572626	GSM4850480	TLOm1	TLOm1 Adult T-cell leukemia	250 nM azacitidine	TLOm1.azacitidine_250nM
SAMN16523116	SRR12883788	2020-10-26T18:42:11Z	2020-10-25T02:19:45Z	30560361	6128280345	30560361	200	2147		https://sra-download.ncbi.nlm.nih.gov/traces/sra7/SRR/012581/SRR12883788	SRX9349662		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572627	simple	9606	Homo sapiens	GSM4850481							no					GEO	SRA1146929		public	DC7B8BB752E9274E5986E85150EE1646	2366E2B94751095947AE6235CC8E449B	16523116	OLC48_TLOm1 500 nM azacitidine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572627	GSM4850481	TLOm1	TLOm1 Adult T-cell leukemia	500 nM azacitidine	TLOm1.azacitidine_500nM
SAMN16523114	SRR12883789	2020-10-26T18:42:11Z	2020-10-23T11:51:33Z	29566679	5944949443	29566679	201	2264		https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/012581/SRR12883789	SRX9349663		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572628	simple	9606	Homo sapiens	GSM4850482							no					GEO	SRA1146929		public	A6B95109A907B20F22B2BE94AE48DC77	3C9EC740B0993027695AEF5E423F9503	16523114	OC1_HH untreated	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572628	GSM4850482	HH	HH Cutaneous T-cell Lymphoma	untreated	HH.untreated
SAMN16523112	SRR12883790	2020-10-26T18:42:11Z	2020-10-23T11:54:36Z	29443518	5920507783	29443518	201	2139		https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/012581/SRR12883790	SRX9349664		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572629	simple	9606	Homo sapiens	GSM4850483							no					GEO	SRA1146929		public	BC7630E0EFB9662508FD0AD618F8D293	0C39E0F8524C868EBA48080169A5A1B1	16523112	OC3_HH 5 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572629	GSM4850483	HH	HH Cutaneous T cell Lymphoma	5 nM decitabine	HH.dac_5nM
SAMN16523143	SRR12883791	2020-10-26T18:42:11Z	2020-10-23T11:49:59Z	27150353	5459484314	27150353	201	1960		https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/012581/SRR12883791	SRX9349665		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572630	simple	9606	Homo sapiens	GSM4850484							no					GEO	SRA1146929		public	232EC6C77FF2F306DC55ADF6A45B98BB	4D136356089AC5E3B4C256256AED6CC4	16523143	OC4_HH 12.5 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572630	GSM4850484	HH	HH Cutaneous T cell Lymphoma	12.5 nM decitabine	HH.dac_12.5nM
SAMN16523142	SRR12883792	2020-10-26T18:42:11Z	2020-10-23T11:52:01Z	30448506	6122459024	30448506	201	2180		https://sra-download.ncbi.nlm.nih.gov/traces/sra56/SRR/012581/SRR12883792	SRX9349666		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572631	simple	9606	Homo sapiens	GSM4850485							no					GEO	SRA1146929		public	0E4EFB2CD1DFC20ED6BF55BB1C9844FC	C5C9C6A68D373B66CB33099F337C4114	16523142	OC5_HH 25 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572631	GSM4850485	HH	HH Cutaneous T cell Lymphoma	25 nM decitabine	HH.dac_25nM
SAMN16523141	SRR12883793	2020-10-26T18:42:11Z	2020-10-23T11:49:36Z	22236063	4471223865	22236063	201	1579		https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/012581/SRR12883793	SRX9349667		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572632	simple	9606	Homo sapiens	GSM4850486							no					GEO	SRA1146929		public	E106CD55270D88D6C7E2788AF354BC3D	EF5CF9EC68E9B8E142D4E111913187B1	16523141	OC25_PF382 untreated	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572632	GSM4850486	PF382	PF382 T-cell Acute Lymphoblastic Leukemia	untreated	PF382.untreated
SAMN16523139	SRR12883794	2020-10-26T18:42:11Z	2020-10-23T11:51:17Z	26318040	5292265972	26318040	201	1897		https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/012581/SRR12883794	SRX9349668		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572633	simple	9606	Homo sapiens	GSM4850487							no					GEO	SRA1146929		public	A3A93AA0A9AB5833A897648332D22166	92651B362004D44A3B8E7AC17E6CE7A3	16523139	OC27_PF382 5 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572633	GSM4850487	PF382	PF382 T-cell Acute Lymphoblastic Leukemia	5 nM decitabine	PF382.dac_5nM
SAMN16523138	SRR12883795	2020-10-26T18:42:11Z	2020-10-23T11:50:30Z	24247380	4877042506	24247380	201	1756		https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/012581/SRR12883795	SRX9349669		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572634	simple	9606	Homo sapiens	GSM4850488							no					GEO	SRA1146929		public	0F9E656456ADA32D95357814B014C8C7	017741F437C9297EA2B37FBB95967815	16523138	OC28_PF82 12.5 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572634	GSM4850488	PF382	PF382 T-cell Acute Lymphoblastic Leukemia	12.5 nM decitabine	PF382.dac_12.5nM
SAMN16523134	SRR12883796	2020-10-26T18:42:11Z	2020-10-23T11:49:04Z	22588229	4543388582	22588229	201	1745		https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/012581/SRR12883796	SRX9349670		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572635	simple	9606	Homo sapiens	GSM4850489							no					GEO	SRA1146929		public	49D1E5F6EBBFFF32F6AF97054D9B6EB2	F749C1C99643C192352DAAF30BC42443	16523134	OC29_PF382 25 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572635	GSM4850489	PF382	PF382 T-cell Acute Lymphoblastic Leukemia	25 nM decitabine	PF382.dac_25nM
SAMN16523133	SRR12883797	2020-10-26T18:42:11Z	2020-10-23T11:54:42Z	30090375	6049855868	30090375	201	2260		https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/012581/SRR12883797	SRX9349671		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572636	simple	9606	Homo sapiens	GSM4850490							no					GEO	SRA1146929		public	E7F9F1FFB8355E9441003702B7D1F511	17BAC638CB91E4668527043841F0EFFB	16523133	OC33_TLOm1 untreated	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572636	GSM4850490	TLOm1	TLOm1 Adult T-cell leukemia	untreated	TLOm1.untreated
SAMN16523132	SRR12883798	2020-10-26T18:42:11Z	2020-10-23T12:01:45Z	40693637	8182073327	40693637	201	2880		https://sra-download.ncbi.nlm.nih.gov/traces/sra25/SRR/012581/SRR12883798	SRX9349672		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572637	simple	9606	Homo sapiens	GSM4850491							no					GEO	SRA1146929		public	BB6273E9B00DF9E41D2902EC6AA9A3C4	A753C29992F886237ABD93C95939A753	16523132	OC35_TLOm1 5 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572637	GSM4850491	TLOm1	TLOm1 Adult T-cell leukemia	5 nM decitabine	TLOm1.dac_5nM
SAMN16523131	SRR12883799	2020-10-26T18:42:11Z	2020-10-23T12:07:40Z	42642943	8573542440	42642943	201	3040		https://sra-download.ncbi.nlm.nih.gov/traces/sra45/SRR/012581/SRR12883799	SRX9349673		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572638	simple	9606	Homo sapiens	GSM4850492							no					GEO	SRA1146929		public	DFE7685EFE5A54BD4EC35AF8A61E7558	4DDFCE3BEFECC5EB12FBA280203DD226	16523131	OC36_TLOm1 12.5 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572638	GSM4850492	TLOm1	TLOm1 Adult T-cell leukemia	12.5 nM decitabine	TLOm1.dac_12.5nM
SAMN16523130	SRR12883800	2020-10-26T18:42:11Z	2020-10-23T12:07:54Z	34344526	6905422790	34344526	201	2410		https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/012581/SRR12883800	SRX9349674		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP288301	PRJNA670901		670901	SRS7572639	simple	9606	Homo sapiens	GSM4850493							no					GEO	SRA1146929		public	B7D29B3E2A3F6460166E4A15CACC502C	87B5F54CBF16011C5A8607A8E383CEE3	16523130	OC37_TLOm1 25 nM decitabine	enter for Lymphoid Malignancies, Columbia University Medical Center	9606	SRS7572639	GSM4850493	TLOm1	TLOm1 Adult T-cell leukemia	25 nM decitabine	TLOm1.dac_25nM
