BioSample	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	uid	title	organization	taxonomy	sra	geo	cell line	source_name	treatment	group
SAMN12390473	SRR9853981	2020-05-28T16:34:06Z	2019-07-29T12:15:16Z	22777505	4601056010	22777505	202	2004		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR009/853/SRR9853981/SRR9853981.lite.1	SRX6608420		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172667	simple	9606	Homo sapiens	GSM3983953							no					GEO	SRA928192		public	FA40B2A33D144FBF47961E7788A42E46	932DF3F91CF8CE2D93C1C6275308AC58	12390473	EHEB_Flud_50uM_144	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172667	GSM3983953	EHEB	Lymphoid	Flud_50uM	EHEB.Flud_50uM.96h
SAMN12390474	SRR9853980	2020-05-28T16:34:06Z	2019-07-29T12:13:53Z	20386297	4118031994	20386297	202	1798		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR009/853/SRR9853980/SRR9853980.lite.1	SRX6608419		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172666	simple	9606	Homo sapiens	GSM3983952							no					GEO	SRA928192		public	5F7C051E89FE2C6548E74190B9415B73	E6B07FE023A5643D1DEDB13869DD34E1	12390474	EHEB_Flud_50uM_143	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172666	GSM3983952	EHEB	Lymphoid	Flud_50uM	EHEB.Flud_50uM.96h
SAMN12390475	SRR9853979	2020-05-28T16:34:06Z	2019-07-29T12:11:41Z	17740240	3583528480	17740240	202	1575		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9853/SRR9853979/SRR9853979.lite.1	SRX6608418		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172665	simple	9606	Homo sapiens	GSM3983951							no					GEO	SRA928192		public	02F2A8851E1DE207063DC7E35BE7D5DE	791C407319183E7C5416ED826712386D	12390475	EHEB_Flud_50uM_142	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172665	GSM3983951	EHEB	Lymphoid	Flud_50uM	EHEB.Flud_50uM.96h
SAMN12390476	SRR9853978	2020-05-28T16:34:07Z	2019-07-29T12:14:54Z	29344397	5927568194	29344397	202	2586		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR009/853/SRR9853978/SRR9853978.lite.1	SRX6608453		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172700	simple	9606	Homo sapiens	GSM3983950							no					GEO	SRA928192		public	22BD812DF4F26560A970B8236C690B9D	3ACF3BEB0D185492091E6FFF957A7F6E	12390476	EHEB_CTRL_DMSO_135	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172700	GSM3983950	EHEB	Lymphoid	DMSO	EHEB.DMSO.96h
SAMN12390477	SRR9853977	2020-05-28T16:34:07Z	2019-07-29T12:19:56Z	26871371	5428016942	26871371	202	2366		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9853/SRR9853977/SRR9853977.lite.1	SRX6608452		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172699	simple	9606	Homo sapiens	GSM3983949							no					GEO	SRA928192		public	505307E11234445CE3B8C6049E03C7AC	5F0B643DE15C75AC8F2F9C15AEA279BF	12390477	EHEB_CTRL_DMSO_134	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172699	GSM3983949	EHEB	Lymphoid	DMSO	EHEB.DMSO.96h
SAMN12390478	SRR9853976	2020-05-28T16:34:07Z	2019-07-29T12:15:27Z	27134951	5481260102	27134951	202	2403		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR009/9853/SRR9853976/SRR9853976.lite.1	SRX6608451		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172698	simple	9606	Homo sapiens	GSM3983948							no					GEO	SRA928192		public	E35FC07F4D989DC605583440A9D5B9AC	089077E709CDC04E9FF22E5A4FB33A5F	12390478	EHEB_CTRL_DMSO_133	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172698	GSM3983948	EHEB	Lymphoid	DMSO	EHEB.DMSO.96h
SAMN12390479	SRR9854011	2020-05-28T16:34:07Z	2019-07-29T12:17:38Z	30591047	6179391494	30591047	202	2670		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR009/9854/SRR9854011/SRR9854011.lite.1	SRX6608450		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172697	simple	9606	Homo sapiens	GSM3983983							no					GEO	SRA928192		public	AA0BE899571CDAC88EAE112B9990DBDB	7F2F6FE85E59B08E40F84249FFC386A1	12390479	MEC1_Idel_10uM_48h_192	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172697	GSM3983983	MEC1	Lymphoid	Idel_10uM	MEC1.Idel_10uM.48h
SAMN12390480	SRR9854010	2020-05-28T16:34:07Z	2019-07-29T12:18:10Z	32083184	6480803168	32083184	202	2799		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR009/854/SRR9854010/SRR9854010.lite.1	SRX6608449		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172696	simple	9606	Homo sapiens	GSM3983982							no					GEO	SRA928192		public	C3726D754D877A47104D625F86803231	7BC584365A5232937A5EC194400CD92D	12390480	MEC1_Idel_10uM_48h_191	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172696	GSM3983982	MEC1	Lymphoid	Idel_10uM	MEC1.Idel_10uM.48h
SAMN12390481	SRR9854004	2020-05-28T16:34:07Z	2019-07-29T12:15:11Z	24467884	4942512568	24467884	202	2191		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9854/SRR9854004/SRR9854004.lite.1	SRX6608443		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172690	simple	9606	Homo sapiens	GSM3983976							no					GEO	SRA928192		public	A6B6DD2388DB291A324D63BCEC08899F	3FC0E57E5C055DB1753F6E60EAB3C142	12390481	MEC1_Flud_50uM_48h_47	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172690	GSM3983976	MEC1	Lymphoid	Flud_50uM	MEC1.Flud_50uM.48h
SAMN12390482	SRR9854003	2020-05-28T16:34:07Z	2019-07-29T12:12:36Z	19769881	3993515962	19769881	202	1768		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9854/SRR9854003/SRR9854003.lite.1	SRX6608442		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172689	simple	9606	Homo sapiens	GSM3983975							no					GEO	SRA928192		public	9003E787A8AFE49EB5F051D2EADFE967	07EADBA02F410633F3DB67AFFE4478DB	12390482	MEC1_Flud_50uM_48h_46	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172689	GSM3983975	MEC1	Lymphoid	Flud_50uM	MEC1.Flud_50uM.48h
SAMN12390483	SRR9854009	2020-05-28T16:34:07Z	2019-07-29T12:14:58Z	25757927	5203101254	25757927	202	2250		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9854/SRR9854009/SRR9854009.lite.1	SRX6608448		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172695	simple	9606	Homo sapiens	GSM3983981							no					GEO	SRA928192		public	ABC7CFEE53ABDDDBF78E5F4AB7C02114	E2683D763FBCA45EA130967548F50F7C	12390483	MEC1_Idel_10uM_48h_190	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172695	GSM3983981	MEC1	Lymphoid	Idel_10uM	MEC1.Idel_10uM.48h
SAMN12390484	SRR9854008	2020-05-28T16:34:07Z	2019-07-29T12:19:48Z	28871761	5832095722	28871761	202	2522		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9854/SRR9854008/SRR9854008.lite.1	SRX6608447		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172694	simple	9606	Homo sapiens	GSM3983980							no					GEO	SRA928192		public	66372187083F73895D5794EA062B96C4	A27B04522E53D5721026F01267240CB4	12390484	MEC1_Ibru_5uM_48h_186	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172694	GSM3983980	MEC1	Lymphoid	Ibru_5uM	MEC1.Ibru_5uM.48h
SAMN12390485	SRR9854007	2020-05-28T16:34:07Z	2019-07-29T12:18:11Z	31561466	6375416132	31561466	202	2751		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/9854/SRR9854007/SRR9854007.lite.1	SRX6608446		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172693	simple	9606	Homo sapiens	GSM3983979							no					GEO	SRA928192		public	B0326F9BD4D05994B8ADBC14B9677EEE	4ABF40CC28A78254B5734A6A537E6AED	12390485	MEC1_Ibru_5uM_48h_185	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172693	GSM3983979	MEC1	Lymphoid	Ibru_5uM	MEC1.Ibru_5uM.48h
SAMN12390486	SRR9854006	2020-05-28T16:34:07Z	2019-07-29T12:18:09Z	31806309	6424874418	31806309	202	2780		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9854/SRR9854006/SRR9854006.lite.1	SRX6608445		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172692	simple	9606	Homo sapiens	GSM3983978							no					GEO	SRA928192		public	A3ED149BD5BB576B6E14887D80404DD5	4C700C93475989A70108ABA22DF5C57C	12390486	MEC1_Ibru_5uM_48h_184	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172692	GSM3983978	MEC1	Lymphoid	Ibru_5uM	MEC1.Ibru_5uM.48h
SAMN12390487	SRR9854005	2020-05-28T16:34:07Z	2019-07-29T12:13:49Z	18601086	3757419372	18601086	202	1680		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR009/9854/SRR9854005/SRR9854005.lite.1	SRX6608444		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172691	simple	9606	Homo sapiens	GSM3983977							no					GEO	SRA928192		public	9B351618D1B36F71111961D5100539A4	DF6DA4FDDDF3FF929CD076EBCEBDFACA	12390487	MEC1_Flud_50uM_48h_48	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172691	GSM3983977	MEC1	Lymphoid	Flud_50uM	MEC1.Flud_50uM.48h
SAMN12390488	SRR9854002	2020-05-28T16:34:07Z	2019-07-29T12:15:08Z	26396710	5332135420	26396710	202	2375		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR009/854/SRR9854002/SRR9854002.lite.1	SRX6608441		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172688	simple	9606	Homo sapiens	GSM3983974							no					GEO	SRA928192		public	E232EBB90641FE56CA3739F1D3632A55	4785EA97868BB47629ACFEFB09E05B51	12390488	MEC1_DMSO_CTRL_48h_39	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172688	GSM3983974	MEC1	Lymphoid	DMSO	MEC1.DMSO.48h
SAMN12390489	SRR9854001	2020-05-28T16:34:07Z	2019-07-29T12:17:42Z	31133279	6288922358	31133279	202	2777		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9854/SRR9854001/SRR9854001.lite.1	SRX6608440		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172687	simple	9606	Homo sapiens	GSM3983973							no					GEO	SRA928192		public	279D59FCE1D1B3A3346E9CABD3CAD6D4	6710F6E7E928F44F533C6ED06C7AFA1A	12390489	MEC1_DMSO_CTRL_48h_38	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172687	GSM3983973	MEC1	Lymphoid	DMSO	MEC1.DMSO.48h
SAMN12390490	SRR9854000	2020-05-28T16:34:07Z	2019-07-29T12:18:25Z	29833497	6026366394	29833497	202	2673		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR009/9854/SRR9854000/SRR9854000.lite.1	SRX6608439		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172686	simple	9606	Homo sapiens	GSM3983972							no					GEO	SRA928192		public	3F814A955F734EA7EAC091410A35E128	A79EF413D6A661E333A30C7120F94BB2	12390490	MEC1_DMSO_CTRL_48h_37	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172686	GSM3983972	MEC1	Lymphoid	DMSO	MEC1.DMSO.48h
SAMN12390491	SRR9853999	2020-05-28T16:34:07Z	2019-07-29T12:20:25Z	33152136	6696731472	33152136	202	2922		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/9853/SRR9853999/SRR9853999.lite.1	SRX6608438		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172685	simple	9606	Homo sapiens	GSM3983971							no					GEO	SRA928192		public	BF1AD8E5336CB9AC7CC418257DE63E7B	94EBC6E335B23265B48F7F2C18BC6CAB	12390491	JVM2_Idel_10uM_240	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172685	GSM3983971	JVM2	Lymphoid	Idel_10uM	JVM2.Idel_10uM.72h
SAMN12390492	SRR9853998	2020-05-28T16:34:06Z	2019-07-29T12:17:02Z	27015368	5457104336	27015368	202	2400		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR009/9853/SRR9853998/SRR9853998.lite.1	SRX6608437		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172684	simple	9606	Homo sapiens	GSM3983970							no					GEO	SRA928192		public	27D49B4F331BB8AC275F0250139E7F51	AAFCC8D518B00FC645909E89FE69ED17	12390492	JVM2_Idel_10uM_239	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172684	GSM3983970	JVM2	Lymphoid	Idel_10uM	JVM2.Idel_10uM.72h
SAMN12390493	SRR9853997	2020-05-28T16:34:06Z	2019-07-29T12:16:12Z	24644009	4978089818	24644009	202	2185		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR009/9853/SRR9853997/SRR9853997.lite.1	SRX6608436		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172683	simple	9606	Homo sapiens	GSM3983969							no					GEO	SRA928192		public	9C657E6CF476B76E27415541B29CAAFF	6035A6AF38B492E876F38AAF61BAEA5A	12390493	JVM2_Idel_10uM_238	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172683	GSM3983969	JVM2	Lymphoid	Idel_10uM	JVM2.Idel_10uM.72h
SAMN12390494	SRR9853996	2020-05-28T16:34:06Z	2019-07-29T12:16:24Z	26250494	5302599788	26250494	202	2347		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR009/9853/SRR9853996/SRR9853996.lite.1	SRX6608435		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP216692	PRJNA557198	3	557198	SRS5172682	simple	9606	Homo sapiens	GSM3983968							no					GEO	SRA928192		public	06F296B767F8BEA3287953E398B529C7	30B1FC16401D81CAF643E3EDA4C67ADC	12390494	JVM2_Ibru_5uM_234	Pharmacogenomics Laboratory, Faculty of Pharmacy, Laval University	9606	SRS5172682	GSM3983968	JVM2	Lymphoid	Ibru_5uM	JVM2.Ibru_5uM.72h
